;119
margarita--isabel;1
margen;1
margin;1
mari-gomez;1
maria;1
marido;2
marido#;1
marked;2
marksman;1
marriage;15
marriage#-s#;1
marriages;1
married;4
marry;4
marsilla;170
marsillas;1
martin;89
martin--don;1
martinez;5
martir;1
martirio;2
martyrdom;1
marvel;1
marvelous;1
mary;3
mas;61
mas#;2
mas--#;1
mascara;1
mask;1
master;2
masterpiece;6
masterpieces;3
mastery;1
mata;3
matadme;1
matado;1
matado#;1
matame;1
matan;1
matar;2
matar#;1
matara;3
matarla;1
matas;1
matase;1
match;1
mate;3
matenme;1
material;5
materialism;1
materialistic;2
materiality;1
materna;2
maternal;1
materno;1
mato;2
matrimonio;1
matter;3
maurel;1
maurel#;1
maximum;1
may;51
mayor;13
mayor#;1
mazmorra;2
mean;2
meaning;5
means;10
meant;2
meanwhile;1
mechanic;1
mechanically;1
media;2
media#;1
medicos;1
medieval;3
medio;1
medita;1
meditate;1
meditation;1
mediterranean;3
medium;5
meet;5
meeting;1
mejor;7
melan;1
melancholy;1
mella;1
melodious;1
melodramatic;1
member;2
membership;1
memoria;2
memoria#;1
memory;3
men;1
mencia;1
menear;1
menester;2
mengua;1
menguada;1
menguada#;1
menor;1
menos;6
menos#;1
mensajero;3
mental;1
mentar;2
menti;1
mentido;1
mention;3
mentioned;3
mentira;1
mercaderes;1
merced;3
mercedes;1
merchant;1
merchantibility;1
merchants;1
merciful;1
mercy;6
mere;2
merece;1
mereceis;2
merecia;1
merely;4
merezcate;1
merit;1
merits;1
mervan;7
mesa;1
meses;1
meses#;1
mesonero;2
messenger;1
met;1
metal;2
meter;3
meters;2
meterse;1
method;2
methods;1
metrica;1
metrical;2
mezclada;1
mi;225
mi#;1
mia;19
mia#;2
mias;1
michael;2
middle;12
middle-aged;1
midst;2
miedo;1
mientras;5
might;10
mil;4
milagro;3
miles;1
military;2
mind;12
mingle;1
mingled;1
mingling;5
mintiendo;2
mio;5
mioi;1
mios;1
mira;5
miraba;1
miracle;1
miracles;1
mirad;4
mirada;2
mirame;1
mirandome;1
mirandose;1
mirar;2
mirarla;1
mirarle;1
mirarse;1
mire;2
mireis;1
miren;1
miro;2
mirror;1
mis;35
miser;1
miserable;2
miserable#;1
misero;1
miseros;1
misfortune;5
misma;4
misma#;1
mismo;6
miss;1
mission;4
missionary;1
mississippi;1
mist;1
mistake;1
mistaken;2
misterio;2
mistress;3
mistrusted;2
mitad;2
mitiga;1
mitigate;2
mix;1
mocedad;1
mock;2
mode;1
model;2
modelos;1
modera;1
moderad;1
moderate;1
moderation;1
modern;5
modernized;1
modest;1
modesta;1
modesty;1
modification;1
modified;1
modo;2
modorra;1
mohammed;1
mohammedan;5
mohammedanism;1
molina;3
moment;6
momento;6
momentos;1
monarca;3
money;4
monforte;1
monster;1
monstruo;1
montalban;3
montalbans;1
montfort;2
month;1
months;1
monzon;4
moods;1
moon;1
moonlight;1
moor;2
moorish;3
moors;9
mora;8
morada;1
moral;1
moratins;1
mordant;1
more;48
moreover;8
mori;2
morir;7
morir#;1
morir--lo;1
moris;1
morisco;2
morleys;1
morning;2
moro;10
moros;6
moros--marsilla;1
mortaja;2
mortaja#;1
mortal;8
moslem;2
moslems;2
most;23
mostrais;2
mostrar;1
mostrarse;1
mostre;1
mother;4
mothers;3
motionless;1
motivation;3
motivo;1
mountainous;1
mourut;1
mouth;1
move;3
moved;2
movement;10
mr;1
much;18
muchacho;1
mucho;9
muchos;2
muda;1
mudanza;1
mudareis;1
mudo;2
muera;3
mueras;1
muerde;1
muero;1
muerta;5
muerte;18
muerto;10
muestra;2
muestre;1
muestre#;1
muestro;1
mujer;20
mujer#;2
mujer--;1
mujeres;1
mummified;1
mundo;9
muralla;1
murder;1
muret;1
muriendo;1
murio;2
muros;4
musset;1
must;22
musulmana;1
mute;1
muy;7
my;22
mystery;1
nacer;6
nacer#;1
nacido;1
nacido#;1
nacieron;1
nacimos--cuando;1
nacio;1
nacional;1
nada;16
nadie;4
naked;1
name;17
named;1
narcotic;1
narcotico;1
nariz;1
narrative;2
narrow;2
national;2
native;1
natural;2
naturaleza;1
naturally;4
nature;10
navarre;1
navas;3
near;5
nearly;2
necesario;1
necesita;1
necesitar;1
necesite;1
necesito;4
necessarily;1
necessary;4
necessity;1
necios;1
neck;2
necklace;1
need;7
needed;6
needless;1
needlework;1
needs;1
needy;1
neer;1
negamos;1
neglect;1
negligence;1
nego;1
negociare;1
negotiate;1
negra;1
negro;1
neighborhood;1
neither;3
network;1
never;6
nevertheless;1
new;27
newby;1
newly;2
news;5
newsletter;1
next;3
ni;22
niego;1
nieve;1
night;4
nightfall;2
nina;1
ninas;1
nineteenth;3
ningun;2
ninguna;2
ninguno;1
nino;2
no;271
no#;6
nobility;3
noble;14
nobleman;1
nobleza;1
noche;11
noche#;1
noches;1
noise;1
nombre;16
non;2
nonproprietary;1
nor;1
norabuena;1
normal;1
north;1
northern;2
northup;1
northwest;1
nos;24
nose;1
nosotros;3
not;66
notable;1
notably;2
notary;1
note;13
noted;3
noted5;1
notes;5
noteworthy;1
notice;4
noticia;7
noticia#;1
notifies;1
notify;1
notorio;1
notorio#;1
notorious;2
nourish;1
nourished;1
novedad;1
novel;3
novelist;1
novels;2
novelty;1
november;2
novia#;1
novia--ved;1
novias#;1
novio;1
now;17
nowadays;1
nube;1
nuestra;6
nuestras;2
nuestro;10
nuestro#;1
nuestros;3
nueva;6
nuevas;2
number;11
numbers;3
numero;1
numerous;5
nun;1
nunca;5
o;18
obedecer;3
obey;1
object;3
objects;1
obligacion;1
obligation;3
obligatorio;1
obligatory;1
obliged;1
obliging;1
obra;1
obrar;1
obras;3
obscure;1
obscurity;1
obsequioso;1
observaros;1
observe;1
observed;1
obsolete;1
obstaculo;1
obstinacy;2
obstinate;1
obtain;5
obtaining;2
ocasion;1
occasion;2
occupied;1
occupy;1
occur;1
octosyllabic;4
ocultar;1
ocultas;1
oculte;1
oculto;1
ocupacion;1
ocupad;1
ocuparse;1
ocupo;1
odd;1
odia;1
odiaba;1
odio;3
odiosa;1
odioso;1
of;860
ofende;2
ofendiera;1
ofendiste;1
ofensa;2
ofensa#;1
off;11
offence;2
offended;1
offense;1
offensive;1
offer;9
offered;2
offering;1
offers;3
office;2
official;5
ofrece;1
ofrecer;1
ofreces;1
ofreci;2
ofrecimiento;1
ofrenda;1
ofrezca;2
ofrezco;1
oft;1
often;2
oi;4
oi#;1
oian;1
oid;1
oidme;1
oido;2
oidos;3
oiga;2
oigais;1
oigo;2
oimos;1
oir;4
oira;1
oirla#;1
oirtelo;1
oirtelo#;1
ojos;9
old;18
older;1
oldest;3
olvida;1
olvidara;1
olvidarle;1
olvide;2
olvido;1
omen;1
omitid;1
omitted;1
on;62
once;7
one;39
one--the;1
ones;9
online;6
only;25
onrush;1
open;5
opened;1
opening;1
operas;1
opinion;3
opongais;1
opponent;1
opportunely;2
opportunities;1
opportunity;4
oppose;3
opposed;1
opposite;2
opposites;1
opposition;2
oppress;1
oprimen;1
oprobrio;1
opulence;1
opulencia;1
opulencia#;1
opulento;1
or;168
orbe;1
orchestra;1
order;15
ordinarily;3
ordinario;1
ordinary;4
organized;1
organs;1
orgullo;1
orgulloso;2
origen;1
origin;1
original;3
originality;2
originator;1
orilla;3
orillas;2
oro;6
ortologia;1
os;46
osa;1
osculo;1
oscura;1
oscuridad;1
oscuro;2
osmin;21
osmin--marsilla;1
others;8
otherwise;2
otorgo;1
otorgue;1
otra;8
otras;3
otro;7
otros;1
ought;2
our;9
out;27
outburst;1
outdated;1
outdo;1
outlaw;1
outline;1
outlook;2
outrage;2
outrun;1
outside;4
outskirts;2
outspoken;1
over;12
overboard;1
overcome;8
overtake;1
overthrow;2
overtop;1
overwhelm;1
owe;1
owed;1
owes;2
own;13
owner;6
owns;2
oye;2
oyelo;1
oyendo;1
oyendote;1
oyera;1
oyera--el;1
oyese;3
oyo;2
paciencia;1
pacifico;1
padecer;5
padecer#;1
padeces;1
padeci;2
padecido;2
padezca;2
padezco;2
padre;17
padres;4
paga;2
pagada;1
pagar;1
page;7
pages;5
paid;6
pain;4
paint;1
paisano;1
paja;1
pajes;1
pajes--;1
palabra;9
palabras;1
palace;1
palacio;2
palestina;4
palm;2
palmas;2
palpitar;1
palpitate;2
pan;1
papel;1
paper;1
paperwork;1
paque;2
par;2
para;59
paraba;1
paradero;1
parado;1
paragraph;12
paragraphs;3
paramos;1
paran;1
paran#;1
parar;3
parar#;1
parare;1
parase;1
pardon;2
parece;7
parece#;1
parecia;2
parecido;2
parents;1
paris;3
parochial;1
parpados;1
part;18
partake;1
parte;4
parti;1
partially;1
participles;1
particular;2
particularly;1
partida;2
partido;1
partido#;1
parting;1
partio;1
partir;1
partire;3
party;2
pasa;4
pasa#;1
pasaba;1
pasado;5
pasan;2
pasando;1
pasar;5
pase;1
pasion;6
pasiones;1
pasmoso;1
pasos;1
pass;8
passage;1
passages;2
passed;4
passing;1
passion;6
passionate;2
passions;2
past;5
path;3
pathetic;2
pathos;1
patience;1
patient;3
patiently;2
patria;1
patriotic;1
pause;1
pavement;2
pay;5
paying;2
payment;1
payments;3
paz;3
peace;3
peaceful;2
pecho;5
peculiar;2
peculiarities;1
pedazos;1
pedia;1
pedir;2
pedir#;1
pedro;101
pedro#;1
peligro;1
pen-name;1
pena;9
penance;1
penas;6
penas#;1
pende;1
pendulum;1
penetra;1
penetrating;1
peninsula;1
penitencia;2
penitent;1
pensaba;2
pensais;1
pensamiento;1
pensando;1
pensar;2
pensar#;1
pensaras;1
pensemos;1
people;7
pequenas;1
pequeno;1
per;3
perceive;1
perchance;2
perciba;1
perder;3
perdi;1
perdida;2
perdido;5
perdiste;1
perdon;2
perdona;3
perdonadme;2
perdonado;1
perdoname;1
perdoneis;1
perdono;2
pereceis;1
perecer;2
perecera;1
perecereis#;1
peregrina;1
peregrino;1
perez;1
perfect;4
perfecta;1
perfectly;1
perfidamente;1
perfidious;2
perfidiously;1
perfido;3
perforce;1
perform;1
performance;7
performances;2
performed;1
performing;3
perhaps;4
peril;2
period;6
periodic;1
perish;1
perjura;1
perjured;1
perjuro;1
permanent;2
permissible;1
permission;8
permit;1
permite;2
permitia;1
permitianle;1
permitid;1
permitio;1
permitire;2
permitireis;1
permitted;6
pero;55
pers;1
perseguida;1
persiguiendo;1
person;9
persona;2
personages;1
personal;2
personas;3
perspective;2
persuade;2
persuaded;1
persuadirme;1
persuasion;1
pesa;1
pesadumbre;3
pesar;3
pesares;1
pestanear;1
pestanear#;1
peter;1
peters;1
petty;1
pg;1
pglaf;1
phantom;1
phases;1
phd;1
philip;1
phrase;5
phrases;2
physical;4
piadosa;1
piadoso;1
piadosos;1
pick;1
picture;4
picturesque;2
picturesqueness;4
pide;3
pidiendo;2
pidiese;1
pidio;1
pido;3
pie;6
piece;6
pieces;1
piedad;2
piedra;4
piedras;1
pienso;2
pierce;3
pierdan;2
pierdo;3
pierdo#;1
pies;5
pieza;2
pilar;2
pilar#;1
pilgrim;1
pilgrims;1
pillar;3
pincel;1
pineyro;1
pinteis;1
pintoresco;2
pioneer;1
pirata;1
pisaba;1
pisadas;1
pisando;1
pisaria#;1
pisas;1
pit;1
pitfalls;1
pitiful;1
pity;4
pl;2
place;21
placed;1
placemes;1
placer;1
placing;2
plain;4
plan;2
planta;1
plantas;1
planto;1
platica;1
platica#;1
play;55
played;1
plays;18
playwright;1
plazo;6
plazo#;1
plead;1
pleasant;1
please;9
pleases;3
pleasing;1
pleasure;2
pledge;4
plegarias;1
plot;6
plots;1
pobladores;2
pobladores#;1
pobre;3
pobrecillo;1
pobrecito;1
poca;2
poco;9
poco#;1
podeis;3
podemos;1
poder;5
poderosa;2
poderoso;2
podia;1
podido;2
podra;1
podran;4
podre;2
podreis;2
podria;3
poem;5
poems;4
poesias;1
poet;1
poetic;2
poetical;1
poetry;14
poets;1
point;5
poison;2
poisoned;1
poisonous;1
polished;1
polishing;1
political;8
pomito;1
pon;1
pone;3
ponedle;1
poner;4
poneros;1
pongo;1
ponia;1
poniard;3
poor;3
pop;2
pope;1
poplars;1
popular;8
popularity;7
por;131
por#;4
pork;3
porque;17
porte;1
portrait;1
pos;2
posesion;1
posibilidad;1
posible;3
posible--iah;1
position;1
possess;2
possessed;1
possessing;1
possession;1
possessor;1
possibility;1
possible;2
post;1
posted;7
postpone;1
postponed;1
postrado;1
postrase;1
postrer;1
postrera;1
postro;1
potion;1
potro;1
power;7
powerful;2
powerless;1
pp;5
practical;2
practically;1
practice;1
prado;1
praise;1
pray;3
prayer;6
preceded;2
preceding;1
precept;1
preciosa;2
precious;1
precipicio;1
precipicio#;1
precipitada--marsilla;1
precipitate;1
precisa;1
preciso;1
predestined;3
predicament;1
predicate;1
predict;1
predominate;1
preface;2
prefer;1
preferido;1
preferiste;1
preguntar;1
preguntare;2
pregunto;2
premie;1
premio;1
prenatal;2
prenda;3
prendarse;1
prendas;1
prenden;2
prender;1
prenderlos;2
prendido#;1
preparar;1
preparation;2
prepare;5
prepared;2
prescribed;2
presence;1
presencia;4
presenciar;1
presenciar#;1
present;16
presenta;1
presentara;1
presentare;1
presentas;1
presentation;3
presented;4
presentiment;1
preservation;1
preserve;5
preserved;3
preside;1
presidia--;1
presintiera;1
presos;1
press;1
pressure;1
presta;1
prestige;1
presto;1
pret;7
pretend;1
pretendemos;1
pretendes;1
pretendo;2
pretentious;1
pretexto;1
pretty;3
prevalent;1
prevent;2
previno;1
previous;1
prevision;1
prey;1
pride;3
priest;1
prime;1
primer;4
primera;5
primero;8
prince;1
princesa;3
princess;1
principal;2
principal#;1
principe;3
principio;1
principles;2
print;1
printed;2
prior;1
prisa;1
prision;3
prisionero;2
prisiones;1
prison;5
prisoner;1
prisoners;1
privada;1
privadas;1
privado;1
privandote;1
private;1
privilege;2
privileges;1
privo;1
probability;3
probable;1
probably;1
probado;2
problem;1
proceeded;1
process;1
processing;1
proclaimed;1
proclamarse;1
prodigio;1
prodigioso;1
prodigo;1
produce;4
produced;5
production;10
productions;1
productive;1
productivity;1
professor;4
profit;2
profits;1
profound;2
profuga;2
profunda;1
profundo;2
progress;1
prohibition;1
project;87
projimo;1
prolongaba;1
promesa;4
prometerme;2
prometerme#;1
prometes;1
prometido;1
prometio;3
prometo;1
prominently;2
promise;6
promised;1
promoting;2
promotion;1
pronostica;1
pronounce;1
pronto;10
pronunciada;1
proof;8
proofread;1
proofreading;2
proper;5
properly;2
property;4
propia;2
propias;2
propicio;1
propios;2
propitious;1
proporciona;1
proposito;1
proprietary;1
propuse;1
prosa;3
prosaic;3
proscenio;2
proscenium;1
prose;5
proseguid;1
prosodia;1
prosperous;1
prostrate;2
protect;9
protection;2
protegida;1
protegiera;1
proud;3
prove;2
provecho;3
provecho#;1
provide;11
provided;5
providence;2
providencial;1
providencial#;1
provident;1
providential;1
providently;1
providing;4
provido;3
province;4
provision;1
provisions;1
provoque;1
proxima;1
prudence;1
prudent;1
prudente;1
prueba;3
pseudo-classicism;3
public;10
publication;3
publications;1
publico;1
published;11
pude;3
pudiera;7
pudieramos;1
pudo;5
pueblo;6
pueda;1
puede;10
pueden;1
puedes;2
puedo;6
puerta;13
puerta#;1
puerta--;1
puertas;5
pues;17
puesta;2
puesto;3
pujanza;1
punal;5
punish;3
punishment;3
punitive;1
punta;3
punto;4
pure;2
pureza;1
purgatorio;1
purity;2
puro;1
purpose;10
pursue;2
pursuer;1
pursuit;2
pursuits;2
push;1
puso;3
put;11
putrid;1
qualities;4
quality;1
quarrel;2
que;481
que#;21
quebrantando;1
quebro;1
queda;5
quedamos;1
quedamos#;1
quedan;2
quedar;1
quedas;1
quedate;1
quede;2
quedo;3
queen;2
queja;1
quejas;1
quemadlas;1
quereis;2
quereisme;1
querellas;1
querer;4
querer#;2
quererlo;1
querermela;1
queria;1
querian;2
querida;1
querida#;1
querido;5
querra;3
question;5
quickly;4
quiebra;1
quien;51
quienes;2
quiera;3
quiera#;1
quiere;3
quieren;1
quieres;1
quiero;11
quiet;4
quietly;1
quieto;1
quil;1
quince;3
quintilla;2
quintillas;3
quise;3
quisiera;1
quisierais;1
quiso;6
quiso#;1
quita;2
quitamele;1
quitan;1
quitarse;1
quite;5
quito;2
quiza;7
quizas;1
quoted;1
rabioso;1
race;2
rack;1
radiant;1
radiante;1
rage;5
raging;1
raise;2
ramiro;2
rampart;1
rancor;1
rancorous;1
range;3
rank;1
ransom;1
rapid;1
rapida;1
rapidly;1
rara;1
rasgar;1
rasher;1
rashness;2
rastro;1
rather;13
rationalism;1
rationality;1
rato;2
ravage;1
raving;1
ray;1
rayar;2
rayo;5
rayos;2
razon;4
razones;3
re-use;2
reach;4
reached;2
reaching;1
reaction;2
read;9
readable;2
reader;5
reading;4
ready;5
real;6
realities;2
reality;2
realize;3
rearrange;1
reason;8
reasonable;1
reasonably;1
reasoned;1
reasoning;4
reasons;1
rebato;1
rebelde;1
rebele;1
rebelion;3
rebelled;4
rebellion;1
rebellious;1
rebuilt;1
reburied;1
recall;1
recast;2
recato;1
rece;1
receipt;2
receis;1
receive;6
received;8
receives;1
receiving;2
recele;1
recently;3
reception;1
rechazado;1
rechazas;1
recibe;1
recibele;1
recibida;2
recibida#;1
recibimos;1
recibio;1
recibirla;1
recibirle;1
recientes;1
recite;1
reclama;1
reclama#;1
reclaman;1
recobra;1
recobrando;1
recobraseis;1
recoge;1
recognition;2
recognize;1
recognized;2
recollection;1
recommended;2
recompensa;1
reconciled;1
reconciliados;1
reconquered;2
reconquest;1
reconstructed;1
reconveniros;1
reconvienes;1
recordar;2
recorro;1
recourse;1
recover;4
recovered;2
recruit;1
rectitud;1
recuerdes;1
recuerdo;5
red;1
rededor;1
redeem;2
redima;1
redima#;1
redistribute;1
redistributing;2
redistribution;2
redoma;1
redondilla;2
redondillas;4
reduced;2
references;6
referred;4
reflect;2
reflected;3
reflection;1
reflexion;1
reform;1
refuge;2
refugee;1
refugiado;2
refund;10
refundido;1
refusal;1
refuse;8
refused;1
refutes;1
regained;1
regale;1
regalos;1
regard;1
regarded;1
regarding;2
regina;1
region;1
region#;1
registered;2
regla;1
regret;4
regular;3
regularity;1
regularly;2
regulating;1
rehusa;1
reign;1
rein;2
reina;8
reina#;1
reino;2
reja;1
relate;2
related;2
relative;1
release;3
released;1
reliable;1
relicario;1
relief;1
relieve;2
religion;2
religious;2
reluctance;2
remain;6
remained;2
remaining;2
remains;3
remarkable;3
remarkably;1
remediar;1
remedies;1
remedy;1
remember;3
remembrance;1
remind;1
remorse;1
remove;1
removed;5
renamed;2
renascence;1
rencores;1
rencoroso;1
rend;3
render;2
rendida;1
rendimiento;2
rendira;1
rendirme;1
renegade;1
renegado;1
renounce;1
renunciar;1
repairs;1
repara;1
reparando;1
reparo;1
repay;2
repeat;1
repeated;1
repentance;1
repente;1
repetir;1
repitiendo;1
replace;2
replaced;1
replacement;5
replicaba;1
reply;1
reponerse;1
report;1
reported;1
reports;1
reposo;1
representations;1
representative;3
repress;1
reproach;1
repugnancia;2
repulles;1
repulsa;1
repulse;1
repuse;1
reputacion;1
reputation;2
request;1
require;1
required;2
requirements;4
rescate;1
rescue;2
research;2
resemble;1
resembling;2
resentimiento;1
resentment;1
reserved;1
reside;1
resignara;1
resigned;1
resist;2
resistir;2
resistis;1
resolution;1
resolve;2
resolved;1
resounded;1
resources;2
respect;5
respectable;1
respectful;1
respetable;1
respetada;1
respeto;1
respiraba;1
respirar;1
respiro;1
resplendent;1
responda;1
respondante;1
responde;1
responder;1
respuesta;3
respuesta#;1
respuestas;1
rest;7
resta;1
resta#;1
restablecido;1
restless;1
restored;1
restraint;3
restraints;1
restrict;1
restrictions;2
resucitado;1
resucitado#;1
resucitara;1
resuelto;1
resuelve;1
resuelvome;1
result;5
resultar;1
resulted;3
results;2
retain;2
retained;2
retardado;1
retinue;1
retiraba;1
retiran;1
retirando;3
retirarse;1
retire;1
retiro;1
retos;1
retrato;2
retreat;1
retrete;1
return;13
returned;2
returning;2
returns;3
reveal;2
revelacion;1
revelation;2
revengeful;1
revenue;1
reverence;1
reverente;1
reverse;1
reves;1
review;3
reviews;1
revise;1
revised;2
revision;1
revisions;3
revival;3
revived;1
revolt;4
revolution;5
revolutionary;3
reward;2
rewarded;1
rey;22
reyezuelo;1
reyna;1
rhetorical;1
rhythmic;3
rica;2
ricamente;1
rich;3
riches;4
richly;2
richness;1
rico;3
ricos;1
ride;1
ridicule;1
rie;1
riesgo;5
right;10
rightful;1
rightly;2
rigid;4
rigor;3
rigores;1
rigoroso;1
rime;6
rimes;4
riming;1
rina;1
rinde;1
rinden;1
rindiendose;1
rindio;2
ring;1
ringing;1
rios;1
riqueza;2
riquezas;2
risa;1
rise;1
rising;2
risk;1
risuena;1
risuena#;2
rival;13
rivas;4
river;4
road;2
roar;1
rob;1
robber;1
robustas;1
rodillas;1
rodrigo;51
rodrigo--isabel;1
rodrigo--margarita;1
rogad;1
rogado;1
rogar;1
roger;8
roja;1
roll;1
romance;15
romanos;2
romantic;19
romanticism;24
romanticism#;1
romanticismo;2
romanticist;8
romanticists;12
romanticos;1
rome;2
romeo;1
rompa;1
rompe;3
rompedlas;1
romper;3
rompera;1
romperlas;1
rompio;2
roof;1
room;8
root;2
rosa;2
rostro;2
rotas;1
rough;1
royal;2
royalties;2
royalty;3
rueda;1
ruega;1
ruego;3
ruge;1
ruin;2
ruina;2
ruined;1
ruins;1
rule;3
ruled;1
ruler;2
rules;8
rumor;1
run;5
running;1
rush;1
ruthless;1
s;2
s/he;1
saavedra;1
sabe;7
sabed;1
sabedlo;2
sabeis;1
sabemosla;1
saber;4
saber#;1
saberlo;1
saberse;2
sabes;10
sabia;2
sabia-mente;1
sabido;2
sabra;1
sabra#;1
saca;1
sacais;1
sacerdote;1
sacia;1
sackcloth;1
sacred;3
sacrifice;3
sacrificio;3
sacrilega;1
sacrilegio;1
sacrilegious;1
sacrilego;1
sad;7
saddened;1
sadness;1
safe;3
safety;1
sagrada;1
said;3
saint;2
saints;1
sake;2
sala;1
salas;2
saldremos;1
sale;6
salen;2
salga;2
salgamos--con;1
salid;1
saliendo;3
saliendole;2
salio;3
salir;2
salir#;1
salon;1
salt;1
salud;4
salva;1
salva--mas;1
salvad;1
salvado;1
salvador;1
salvarlos;1
salvarte;1
salve;2
salvestra;2
salvete;1
salvo;3
salvo#;1
same;12
san;12
sancho;1
sand;1
sands;1
sangre;19
sangriento;2
santo;3
sanuda;1
saragossa;3
sarcastic;1
satiate;2
satiated;1
satire;1
satirical;1
satisfacer;1
satisfarian;1
satisfy;1
savage;1
save;4
saves;1
savior;1
say;5
sayal;1
saying;2
says;1
scandal;2
scarce;1
scarcely;2
scarf;1
scattered;1
scene;3
scenery;1
scenes;6
scheme;1
scholar;2
scholarly;5
scholarship;2
school;2
schools;3
schriftsteller;1
scoffed;1
scorn;2
scott;1
se;131
sea;3
seais;2
seal;1
sean;2
seaport;2
search;4
seated;2
seattle;1
secluded;1
second;4
secrecy;1
secret;1
secretary;1
secretly;1
secreto;4
sect;1
section;7
sections;1
secure;2
sed;2
sedicioso;1
sediento;1
seditious;1
seducido;1
see;19
seeing;7
seek;5
seeking;2
seem;3
seemed;1
seems;1
seen;9
segui;1
seguidme;1
seguir;3
segun;3
segunda;2
segundo;2
segura;10
seguro;4
seis;9
seize;1
seized;1
select;1
selections;1
self-expression;1
selfishness;1
sell;1
sello;1
semana;1
semanario;2
semejanza;1
senal;3
senala;1
senalando;2
senas;5
send;3
sending;1
seno;3
senor;15
senor#;1
senora;19
senoras;1
senoreando;1
sense;10
senses;1
sensibilidad;1
sensibles;1
sensitive;1
sent;1
sentada;2
sentandose;1
sentence;2
sentencia;1
sentida;1
sentido;3
sentidos;2
sentient;1
sentiment;3
sentiments;7
sentimiento;2
sentimientos;1
sentir;1
separacion;2
separada;2
separara;2
separarse;1
separate;3
separated;1
separation;2
separemonos--en;1
sepultar#;1
sepultar--;1
sepulto;3
sepultura;3
seq;3
ser;37
ser#;5
sera;15
serallo;1
seran;1
seras;1
seremos;1
serena;1
serene;1
serenely;1
sereno;1
series;4
serious;2
seriously;1
serle;1
serme;2
seron;1
serpiente;1
servant;1
serve;5
served;3
serves;1
service;1
seso;1
set;23
settler;1
seven;4
seventeen;1
seventh;4
severa;3
several;4
severely;1
severidad;2
severity;2
seville;1
shall;4
shame;3
shameless;1
shamelessness;1
share;1
shared;1
sharing;1
sharp;1
sharpshooter;1
shed;2
shelley;1
shifts;1
shining;1
shop;2
shore;1
short;11
shortly;2
should;17
shout;1
shouting;1
show;7
shown;1
shows;4
shroud;3
shudder;1
shut;1
si;122
si#;5
sick;3
sickness;1
side;3
sideboard;1
sido;12
siege;1
siembra;1
siempre;14
siendo;1
sientase;2
siente;2
sienten;1
siento;1
siete;2
sigas;1
sigh;2
sight;2
siglo;4
sign;1
signal;1
signature;1
significance;1
sigue;3
sigueme;1
siguiendo;1
siguiente;2
silence;1
silencio;2
silencio--;1
silencioso;1
silent;2
silla;2
silla#;1
sillon;1
silva;4
similar;6
similarity;2
simon;3
simple;4
simultaneamente;1
sin;48
since;9
sincere;1
sinceridad;1
sincerity;1
sinful;1
sing;3
single;1
singleness;1
singular;1
sink;1
sino;2
sion;1
siquiera;3
siquiera#;1
sir;1
sire;1
siria;1
sirvio;1
sistemas;1
sister;1
sit;3
site;4
situation;4
six;2
sixteenth;4
sixth;1
skeptically;1
skilful;2
skill;2
slave;1
sleep;1
sleeping;2
slender;1
slice;1
slices;1
slight;1
slime;1
slip;1
slow;2
slowly;2
small;8
smaller;1
smell;1
smile;1
smiling;3
smoothed;2
smother;1
snow;1
so;42
so-and-so;1
sob;1
sober;1
soberana;4
soberania;1
soberbia;1
sobra;2
sobra#;2
sobre;10
sobrellevadas;1
sobresalto;1
social;4
socorrerle;1
socorro;1
soft;1
sois;2
sois#;1
sois--esa;1
sola;5
solamente;1
solas;1
solas#;1
soldados;2
soldier;2
soldiers;1
sole;1
soledad;1
solicit;3
solicitation;1
solicitous;1
solicitously;1
solicitude;3
sollozando;3
solo;10
soltamos;1
soltara;1
sombra;1
some;18
somewhat;1
son;13
son#;1
son-in-law;1
sonar;2
sonaran;1
sonido;1
sonrisa;1
sonrojo;1
sonrojos;1
soon;7
sorprender;1
sorpresa;1
sorrel;1
sorrow;8
sorry;1
sort;1
sosegar;1
sosiego;2
sospechamos;1
sospechando;1
sostienele;1
sought;1
soul;2
sound;7
sounding;1
sounds;1
sources;2
south;4
southeastern;1
southern;1
sovereign;1
sovereignty;1
sow;1
soy;13
spain;20
spaniards;1
spanischer;1
spanish;36
spare;1
spared;1
speak;3
speaking;3
special;3
specific;1
specified;2
spectator;2
specter;1
speech;2
spend;3
spilling;1
spirit;12
spirited;2
spiritual;6
spiritualized;1
spiteful;1
splendidly;1
split;1
spontaneity;1
spot;1
spread;3
spring;1
spurious;1
spy;1
stability;1
staff;1
stage;12
stain;3
stake;3
stammering;1
stamp;2
stan;2
stand;3
standard;2
standing;2
stands;1
stanza;1
star;2
staring;2
start;4
state;9
statements;1
states;15
status;4
stead;1
steadily;1
steel;3
stenography;1
step;1
stereotyped;1
stifled;1
still;14
stinging;1
stir;2
stone;2
stop;5
stopped;1
store;1
stored;1
storehouse;1
stories;2
storm;1
story;10
strange;4
stranger;1
straw;1
stream;1
street;2
streets;1
strength;2
stress;2
stressed;3
stretch;1
strict;1
strictly;1
strike;2
striking;3
stripped;1
strong;7
stronger;1
strongest;1
stronghold;2
strove;1
struggle;9
student;10
students;5
studied;2
study;10
studying;2
style;1
su;119
subdirectory;1
subdito;1
subditos;1
subid;1
subj;3
subject;7
subjectivity;3
subjunctive;1
sublime;4
submission;2
submissive;1
subscribe;1
subterraneo;1
subyugar;1
succeed;4
succeeded;5
success;2
successful;3
successfully;1
successor;1
